movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt0098193,The Return of Swamp Thing,1989,PG-13,88 min,"Action, Adventure, Comedy",4.6,"In this tongue-in-cheek sequel, the benevolent bog creature falls for the vegetarian, plant-loving daughter of the evil scientist who created him.",Jim Wynorski,/name/nm0691061/,"Dick Durock, 
Heather Locklear, 
Louis Jourdan, 
Sarah Douglas","/name/nm0244270/,/name/nm0000181/,/name/nm0431139/,/name/nm0235243/",5833.0,192816.0
tt1440728,The American,2010,R,105 min,"Action, Crime, Drama",6.3,An assassin hides out in Italy for one last assignment.,Anton Corbijn,/name/nm0179221/,"George Clooney, 
Paolo Bonacelli, 
Violante Placido, 
Irina Björklund","/name/nm0000123/,/name/nm0093678/,/name/nm0686376/,/name/nm0084950/",98971.0,35606376.0
tt0250687,Rat Race,2001,PG-13,112 min,"Action, Adventure, Comedy",6.4,"A Las Vegas casino magnate, determined to find a new avenue for wagering, sets up a race for money.",Jerry Zucker,/name/nm0958387/,"Breckin Meyer, 
Amy Smart, 
Whoopi Goldberg, 
Vince Vieluf","/name/nm0005227/,/name/nm0005442/,/name/nm0000155/,/name/nm0896735/",118421.0,56618055.0
tt0113568,Ghost in the Shell,1995,TV-MA,83 min,"Animation, Action, Crime",7.9,A cyborg policewoman and her partner hunt a mysterious and powerful hacker called the Puppet Master.,Mamoru Oshii,/name/nm0651900/,"Atsuko Tanaka, 
Iemasa Kayumi, 
Akio Ôtsuka, 
Kôichi Yamadera","/name/nm0848968/,/name/nm0443509/,/name/nm0960033/,/name/nm0945290/",145927.0,515905.0
tt0118928,Dante's Peak,1997,PG-13,108 min,"Action, Adventure, Thriller",6.0,"A volcanologist arrives at a countryside town recently named the second-most desirable place to live in America, and discovers that the long-dormant volcano, Dante's Peak, may wake up at any moment.",Roger Donaldson,/name/nm0002044/,"Pierce Brosnan, 
Linda Hamilton, 
Jamie Renée Smith, 
Jeremy Foley","/name/nm0000112/,/name/nm0000157/,/name/nm0808603/,/name/nm0284158/",93022.0,67127760.0
tt0090859,Cobra,1986,R,87 min,"Action, Crime, Thriller",5.8,A tough-on-crime street cop must protect the only surviving witness to a strange murderous cult with far-reaching plans.,George P. Cosmatos,/name/nm0181902/,"Sylvester Stallone, 
Brigitte Nielsen, 
Reni Santoni, 
Andrew Robinson","/name/nm0000230/,/name/nm0000557/,/name/nm0763858/,/name/nm0732367/",74892.0,49042224.0
tt1961175,American Assassin,2017,R,111 min,"Action, Thriller",6.2,"After the death of his girlfriend at the hands of terrorists, Mitch Rapp is drawn into the world of counterterrorism, mentored by tough-as-nails former U.S. Navy S.E.A.L. Stan Hurley.",Michael Cuesta,/name/nm0191147/,"Dylan O'Brien, 
Michael Keaton, 
Sanaa Lathan, 
Taylor Kitsch","/name/nm3729721/,/name/nm0000474/,/name/nm0005125/,/name/nm2018237/",84582.0,36249674.0
tt0370263,Alien vs. Predator,2004,PG-13,101 min,"Action, Adventure, Horror",5.6,"During an archaeological expedition on Bouvetøya Island in Antarctica, a team of archaeologists and other scientists find themselves caught up in a battle between the two legends. Soon, the team realize that only one species can win.",Paul W.S. Anderson,/name/nm0027271/,"Sanaa Lathan, 
Lance Henriksen, 
Raoul Bova, 
Ewen Bremner","/name/nm0005125/,/name/nm0000448/,/name/nm0100556/,/name/nm0001971/",203623.0,80282231.0
tt0316356,Open Range,2003,R,139 min,"Action, Drama, Romance",7.4,A former gunslinger is forced to take up arms again when he and his cattle crew are threatened by a corrupt lawman.,Kevin Costner,/name/nm0000126/,"Kevin Costner, 
Robert Duvall, 
Diego Luna, 
Abraham Benrubi","/name/nm0000126/,/name/nm0000380/,/name/nm0526019/,/name/nm0072344/",74662.0,58331254.0
tt2024469,Non-Stop,2014,PG-13,106 min,"Action, Mystery, Thriller",6.9,"An air marshal springs into action during a transatlantic flight after receiving a series of text messages demanding $150 million into an off-shore account, or someone will die every 20 minutes.",Jaume Collet-Serra,/name/nm1429471/,"Liam Neeson, 
Julianne Moore, 
Scoot McNairy, 
Michelle Dockery","/name/nm0000553/,/name/nm0000194/,/name/nm1058940/,/name/nm1890784/",267684.0,92168600.0
tt0122690,Ronin,1998,R,122 min,"Action, Crime, Thriller",7.2,A freelancing former U.S. Intelligence Agent tries to track down a mysterious package that is wanted by the Irish and the Russians.,John Frankenheimer,/name/nm0001239/,"Robert De Niro, 
Jean Reno, 
Natascha McElhone, 
Stellan Skarsgård","/name/nm0000134/,/name/nm0000606/,/name/nm0001523/,/name/nm0001745/",186596.0,41616262.0
tt0082398,For Your Eyes Only,1981,PG,127 min,"Action, Adventure, Thriller",6.7,"James Bond is assigned to find a missing British vessel, equipped with a weapons encryption device and prevent it from falling into enemy hands.",John Glen,/name/nm0322515/,"Roger Moore, 
Carole Bouquet, 
Topol, 
Lynn-Holly Johnson","/name/nm0000549/,/name/nm0000962/,/name/nm0867694/,/name/nm0000468/",103441.0,62300000.0
tt0119925,The Postman,1997,R,177 min,"Action, Adventure, Drama",6.1,A nameless drifter dons a postman's uniform and bag of mail as he begins a quest to inspire hope to the survivors living in post-apocalyptic America.,Kevin Costner,/name/nm0000126/,"Kevin Costner, 
Will Patton, 
Larenz Tate, 
Olivia Williams","/name/nm0000126/,/name/nm0001599/,/name/nm0005478/,/name/nm0931404/",75271.0,17626234.0
tt1013743,Knight and Day,2010,PG-13,109 min,"Action, Adventure, Comedy",6.3,A young woman gets mixed up with a disgraced spy who is trying to clear his name.,James Mangold,/name/nm0003506/,"Tom Cruise, 
Cameron Diaz, 
Peter Sarsgaard, 
Jordi Mollà","/name/nm0000129/,/name/nm0000139/,/name/nm0765597/,/name/nm0003244/",199269.0,76423035.0
tt1188729,Pandorum,2009,R,108 min,"Action, Horror, Mystery",6.7,"Two crew members of a spaceship wake up from hypersleep to discover that all their colleagues are missing. Despite this, it appears that they are not alone.",Christian Alvart,/name/nm0023355/,"Dennis Quaid, 
Ben Foster, 
Cam Gigandet, 
Antje Traue","/name/nm0000598/,/name/nm0004936/,/name/nm1544217/,/name/nm1662644/",153543.0,10330853.0
tt0086006,Never Say Never Again,1983,PG,134 min,"Action, Adventure, Thriller",6.1,"A S.P.E.C.T.R.E. Agent has stolen two American nuclear warheads, and James Bond must find their targets before they are detonated.",Irvin Kershner,/name/nm0449984/,"Sean Connery, 
Kim Basinger, 
Klaus Maria Brandauer, 
Max von Sydow","/name/nm0000125/,/name/nm0000107/,/name/nm0001970/,/name/nm0001884/",69446.0,55500000.0
tt2283336,Men in Black: International,2019,PG-13,114 min,"Action, Adventure, Comedy",5.6,"The Men in Black have always protected the Earth from the scum of the universe. In this new adventure, they tackle their biggest threat to date: a mole in the Men in Black organization.",F. Gary Gray,/name/nm0336620/,"Chris Hemsworth, 
Tessa Thompson, 
Kumail Nanjiani, 
Rebecca Ferguson","/name/nm1165110/,/name/nm1935086/,/name/nm3529685/,/name/nm0272581/",137324.0,80001807.0
tt1111422,The Taking of Pelham 123,2009,R,106 min,"Action, Crime, Thriller",6.4,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.",Tony Scott,/name/nm0001716/,"Denzel Washington, 
John Travolta, 
Luis Guzmán, 
Victor Gojcaj","/name/nm0000243/,/name/nm0000237/,/name/nm0350079/,/name/nm2963873/",200184.0,65452312.0
tt1980209,Pain & Gain,2013,R,129 min,"Action, Comedy, Crime",6.4,A trio of bodybuilders in Florida get caught up in an extortion ring and a kidnapping scheme that goes terribly wrong.,Michael Bay,/name/nm0000881/,"Mark Wahlberg, 
Dwayne Johnson, 
Anthony Mackie, 
Tony Shalhoub","/name/nm0000242/,/name/nm0425005/,/name/nm1107001/,/name/nm0001724/",220536.0,49875291.0
tt0111756,Wyatt Earp,1994,PG-13,191 min,"Action, Adventure, Biography",6.7,"From Wichita to Dodge City, to the O.K. Corral in Tombstone, a man becomes a myth in this thrilling journey of romance, adventure, and desperate heroic action.",Lawrence Kasdan,/name/nm0001410/,"Kevin Costner, 
Dennis Quaid, 
Gene Hackman, 
David Andrews","/name/nm0000126/,/name/nm0000598/,/name/nm0000432/,/name/nm0028625/",52388.0,25052000.0
tt1211956,Escape Plan,2013,R,115 min,"Action, Thriller",6.7,"When a structural-security authority finds himself set up and incarcerated in the world's most secret and secure prison, he has to use his skills to escape with help from the inside.",Mikael Håfström,/name/nm0405632/,"Sylvester Stallone, 
Arnold Schwarzenegger, 
50 Cent, 
Vincent D'Onofrio","/name/nm0000230/,/name/nm0000216/,/name/nm1265067/,/name/nm0000352/",246681.0,25132228.0
tt1424381,Predators,2010,R,107 min,"Action, Adventure, Sci-Fi",6.4,A group of elite warriors parachute into an unfamiliar jungle and are hunted by members of a merciless alien race.,Nimród Antal,/name/nm0030735/,"Adrien Brody, 
Laurence Fishburne, 
Topher Grace, 
Alice Braga","/name/nm0004778/,/name/nm0000401/,/name/nm0333410/,/name/nm0103797/",234768.0,52000688.0
tt1650554,Kick-Ass 2,2013,R,103 min,"Action, Comedy, Crime",6.5,"Following Kick-Ass' heroics, other citizens are inspired to become masked crusaders. But Red Mist leads his own group of evil supervillains to get revenge, kill Kick-Ass and destroy everything he stands for.",Jeff Wadlow,/name/nm0905592/,"Aaron Taylor-Johnson, 
Chloë Grace Moretz, 
Christopher Mintz-Plasse, 
Jim Carrey","/name/nm1093951/,/name/nm1631269/,/name/nm2395586/,/name/nm0000120/",276657.0,28795985.0
tt1401152,Unknown,2011,PG-13,113 min,"Action, Mystery, Thriller",6.8,"When a man awakens from a coma only to discover that someone has taken on his identity, he teams up with a young woman to prove who he is.",Jaume Collet-Serra,/name/nm1429471/,"Liam Neeson, 
Diane Kruger, 
January Jones, 
Aidan Quinn","/name/nm0000553/,/name/nm1208167/,/name/nm0005064/,/name/nm0001644/",263780.0,63686397.0
tt0093260,Innerspace,1987,PG,120 min,"Action, Adventure, Comedy",6.8,"A test pilot is miniaturized in a secret experiment, and accidentally injected into a hapless store clerk.",Joe Dante,/name/nm0001102/,"Dennis Quaid, 
Martin Short, 
Meg Ryan, 
Kevin McCarthy","/name/nm0000598/,/name/nm0001737/,/name/nm0000212/,/name/nm0002994/",61547.0,25893810.0
tt0084726,Star Trek II: The Wrath of Khan,1982,PG,113 min,"Action, Adventure, Sci-Fi",7.7,"With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.",Nicholas Meyer,/name/nm0583292/,"William Shatner, 
Leonard Nimoy, 
DeForest Kelley, 
James Doohan","/name/nm0000638/,/name/nm0000559/,/name/nm0001420/,/name/nm0001150/",123752.0,78912963.0
tt0187738,Blade II,2002,R,117 min,"Action, Horror, Sci-Fi",6.7,"Blade forms an uneasy alliance with the vampire council in order to combat the Reapers, who are feeding on vampires.",Guillermo del Toro,/name/nm0868219/,"Wesley Snipes, 
Kris Kristofferson, 
Ron Perlman, 
Leonor Varela","/name/nm0000648/,/name/nm0001434/,/name/nm0000579/,/name/nm0007237/",222712.0,82348319.0
tt1894476,How I Live Now,2013,R,101 min,"Action, Adventure, Drama",6.4,"An American girl, sent to the English countryside to stay with relatives, finds love and purpose while fighting for her survival as war envelops the world around her.",Kevin Macdonald,/name/nm0531817/,"Saoirse Ronan, 
Tom Holland, 
George MacKay, 
Harley Bird","/name/nm1519680/,/name/nm4043618/,/name/nm1126657/,/name/nm3897655/",30986.0,60213.0
tt0359013,Blade: Trinity,2004,R,113 min,"Action, Horror, Sci-Fi",5.8,"Blade, now a wanted man by the FBI, must join forces with the Nightstalkers to face his most challenging enemy yet: Dracula.",David S. Goyer,/name/nm0275286/,"Wesley Snipes, 
Kris Kristofferson, 
Parker Posey, 
Ryan Reynolds","/name/nm0000648/,/name/nm0001434/,/name/nm0000205/,/name/nm0005351/",180756.0,52411906.0
tt0486946,Wild Hogs,2007,PG-13,100 min,"Action, Adventure, Comedy",5.8,"A group of suburban biker wannabes looking for adventure hit the open road, but get more than they bargained for when they encounter a New Mexico gang called the Del Fuegos.",Walt Becker,/name/nm0065608/,"Tim Allen, 
Martin Lawrence, 
John Travolta, 
William H. Macy","/name/nm0000741/,/name/nm0001454/,/name/nm0000237/,/name/nm0000513/",120180.0,168273550.0
tt1823672,Chappie,2015,R,120 min,"Action, Crime, Drama",6.8,"In the near future, crime is patrolled by a mechanized police force. When one police droid, Chappie, is stolen and given new programming, he becomes the first robot with the ability to think and feel for himself.",Neill Blomkamp,/name/nm0088955/,"Sharlto Copley, 
Dev Patel, 
Hugh Jackman, 
Sigourney Weaver","/name/nm1663205/,/name/nm2353862/,/name/nm0413168/,/name/nm0000244/",256054.0,31569268.0
tt0398913,DOA: Dead or Alive,2006,PG-13,87 min,"Action, Adventure, Mystery",4.8,"The world's best fighters are invited to DOA, an invitational martial arts contest. There, four female rival fighters will have to work together to uncover the secret that the organizer of the tournament is trying to hide.",Corey Yuen,/name/nm0477035/,"Jaime Pressly, 
Devon Aoki, 
Sarah Carter, 
Holly Valance","/name/nm0005326/,/name/nm1226817/,/name/nm0141931/,/name/nm0883480/",45350.0,480314.0
tt1712261,Triple 9,2016,R,115 min,"Action, Crime, Thriller",6.3,A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,John Hillcoat,/name/nm0384825/,"Casey Affleck, 
Chiwetel Ejiofor, 
Anthony Mackie, 
Aaron Paul","/name/nm0000729/,/name/nm0252230/,/name/nm1107001/,/name/nm0666739/",73660.0,12626905.0
tt0095956,Rambo III,1988,R,102 min,"Action, Adventure, Thriller",5.8,Rambo mounts a one-man mission to rescue his friend Colonel Trautman from the clutches of the formidable invading Soviet forces in Afghanistan.,Peter MacDonald,/name/nm0003423/,"Sylvester Stallone, 
Richard Crenna, 
Marc de Jonge, 
Kurtwood Smith","/name/nm0000230/,/name/nm0001077/,/name/nm0209030/,/name/nm0001748/",133821.0,53715611.0
tt0109444,Clear and Present Danger,1994,PG-13,141 min,"Action, Crime, Drama",6.9,CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.,Phillip Noyce,/name/nm0637518/,"Harrison Ford, 
Willem Dafoe, 
Anne Archer, 
Joaquim de Almeida","/name/nm0000148/,/name/nm0000353/,/name/nm0000271/,/name/nm0021835/",102231.0,122187717.0
tt2854926,Tag,2018,R,100 min,"Action, Comedy",6.5,"A small group of former classmates organize an elaborate, annual game of tag that requires some to travel all over the country.",Jeff Tomsic,/name/nm1762961/,"Jeremy Renner, 
Ed Helms, 
Jake Johnson, 
Jon Hamm","/name/nm0719637/,/name/nm1159180/,/name/nm2159926/,/name/nm0358316/",136790.0,54547470.0
tt0430357,Miami Vice,2006,R,132 min,"Action, Adventure, Crime",6.0,"Based on the 1980s TV action/drama, this update focuses on vice detectives Crockett and Tubbs as their respective personal and professional lives become dangerously intertwined.",Michael Mann,/name/nm0000520/,"Colin Farrell, 
Jamie Foxx, 
Gong Li, 
Naomie Harris","/name/nm0268199/,/name/nm0004937/,/name/nm0000084/,/name/nm0365140/",118989.0,63450470.0
tt0120660,Enemy of the State,1998,R,132 min,"Action, Thriller",7.3,A lawyer becomes targeted by a corrupt politician and his N.S.A. goons when he accidentally receives key evidence to a politically motivated crime.,Tony Scott,/name/nm0001716/,"Will Smith, 
Gene Hackman, 
Jon Voight, 
Lisa Bonet","/name/nm0000226/,/name/nm0000432/,/name/nm0000685/,/name/nm0000956/",247984.0,111549836.0
tt3829920,Only the Brave,2017,PG-13,134 min,"Action, Biography, Drama",7.6,"Based on the true story of the Granite Mountain Hotshots, a group of elite firefighters who risk everything to protect a town from a historic wildfire.",Joseph Kosinski,/name/nm2676052/,"Josh Brolin, 
Miles Teller, 
Jeff Bridges, 
Jennifer Connelly","/name/nm0000982/,/name/nm1886602/,/name/nm0000313/,/name/nm0000124/",71768.0,18340051.0
tt0114614,Tank Girl,1995,R,104 min,"Action, Comedy, Sci-Fi",5.3,"A girl is among the few survivors of a dystopian Earth. Riding a war tank, she fights against the tyranny of a mega-corporation that dominates the remaining potable water supply of the planet.",Rachel Talalay,/name/nm0003080/,"Lori Petty, 
Ice-T, 
Naomi Watts, 
Don Harvey","/name/nm0001614/,/name/nm0001384/,/name/nm0915208/,/name/nm0367496/",32765.0,4064333.0
tt4530422,Overlord,2018,R,110 min,"Action, Horror, Sci-Fi",6.6,A small group of American soldiers find horror behind enemy lines on the eve of D-Day.,Julius Avery,/name/nm1170339/,"Jovan Adepo, 
Wyatt Russell, 
Mathilde Ollivier, 
Pilou Asbæk","/name/nm5381254/,/name/nm0751518/,/name/nm7230577/,/name/nm1561982/",101165.0,21704844.0
tt6246322,Don't Breathe 2,2021,R,98 min,"Action, Crime, Horror",6.0,"The sequel is set in the years following the initial deadly home invasion, where Norman Nordstrom lives in quiet solace until his past sins catch up to him.",Rodo Sayagues,/name/nm2140186/,"Stephen Lang, 
Madelyn Grace, 
Brendan Sexton III, 
Adam Young","/name/nm0002332/,/name/nm6388677/,/name/nm0786639/,/name/nm9318242/",60061.0,32638038.0
tt3014866,Criminal,2016,R,113 min,"Action, Sci-Fi, Thriller",6.3,"In a last-ditch effort to stop a diabolical plot, a dead CIA operative's memories, secrets, and skills are implanted into a death-row inmate in hopes that he will complete the operative's mission.",Ariel Vromen,/name/nm1033517/,"Kevin Costner, 
Ryan Reynolds, 
Gal Gadot, 
Gary Oldman","/name/nm0000126/,/name/nm0005351/,/name/nm2933757/,/name/nm0000198/",67536.0,14268533.0
